,ItemName,Brand,BrandModel,Processor_Brand,Processor_Des,Processor_Gen,RAM,Storage,OS,ScreenSize_cm,Price,Discount,Star_Rating,Reviews,Ratings
191,ASUS Celeron Dual Core - (4 GB/1 TB HDD/Windows 10 Home) X543MA-GQ1015T Laptop,ASUS ,ASUS Celeron,Intel,,,4 GB,1 TB HDD,64 bit Windows 10 Operating System,39.62 cm,23990.0,9,3.8,1990,15655
192,HP Pavilion x360 Convertible Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0207TU Thin and...,HP ,HP Pavilion,Intel,Core i3,11th Gen,8 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,54490.0,21,0.0,0,0
193,ASUS Vivobook Gaming Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,ASUS ,ASUS Vivobook,Intel,Core i7,10th Gen,16 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,67990.0,28,4.0,1,21
194,ASUS Vivobook 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X415EA-EB322WS Thin and Light La...,ASUS ,ASUS Vivobook,Intel,Core i3,11th Gen,8 GB,512 GB SSD,64 bit Windows 11 Operating System,35.81 cm,39990.0,28,0.0,0,0
195,MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 307...,MSI ,MSI Pulse,Intel,Core i7,11th Gen,16 GB,1 TB SSD,64 bit Windows 10 Operating System,39.62 cm,129990.0,27,4.3,4,18
196,acer Predator Helios 300 Core i7 11th Gen - (16 GB/1 TB HDD/512 GB SSD/Windows 10 Home/4 GB Graphics/N...,acer ,acer Predator,Intel,Core i7,11th Gen,16 GB,1 TB HDD512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,103990.0,30,4.5,37,232
197,ASUS VivoBook K15 OLED Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L711WS Thi...,ASUS ,ASUS VivoBook,AMD,Ryzen 7,,16 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,61990.0,28,4.5,1,17
198,ASUS ASUS TUF Dash F15 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,ASUS ,ASUS ASUS,Intel,Core i5,11th Gen,16 GB,512 GB SSD,Windows 11 Operating System,39.62 cm,84990.0,34,5.0,0,6
199,ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) TP470EA-EC301WS 2 in 1 Lapt...,ASUS ,ASUS VivoBook,Intel,Core i3,11th Gen,8 GB,256 GB SSD,64 bit Windows 11 Operating System,35.56 cm,49990.0,21,4.8,0,10
200,acer Aspire 3 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) A315-23 Notebook,acer ,acer Aspire,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,44490.0,23,4.4,39,321
201,HP Pavilion Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dv1000TU Thin and Light Laptop,HP ,HP Pavilion,Intel,Core i5,11th Gen,8 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,60490.0,19,4.2,8,88
202,HP Pavilion Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14-dv0054TU Thin and Light Laptop,HP ,HP Pavilion,Intel,Core i5,11th Gen,16 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,68490.0,5,4.5,162,1511
203,Lenovo Thinkpad Ryzen 5 Hexa Core 5600U - (8 GB/512 GB SSD/DOS) E14 AMD Gen3 Thin and Light Laptop,Lenovo ,Lenovo Thinkpad,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit DOS Operating System,35.56 cm,56990.0,27,4.2,4,20
204,HP Pavilion Aero Laptop Ryzen 5 Hexa Core 5600U - (16 GB/512 GB SSD/Windows 11 Home) 13-BE0206AU Thin ...,HP ,HP Pavilion,AMD,Ryzen 5,,16 GB,512 GB SSD,64 bit Windows 11 Operating System,33.78 cm,63190.0,31,0.0,0,0
205,ASUS VivoBook Ultra 14 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X413EA-EB531WS Thi...,ASUS ,ASUS VivoBook,Intel,Core i5,11th Gen,16 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,58990.0,27,4.5,3,21
206,HP Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s- dq3032tu Thin and Light Laptop,HP ,HP Celeron,Intel,,,8 GB,256 GB SSD,64 bit Windows 11 Operating System,35.56 cm,32490.0,11,3.9,8,75
207,DELL Inspiron Core i5 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10) Inspiron 3501 Thin and Light La...,DELL ,DELL Inspiron,Intel,Core i5,11th Gen,4 GB,1 TB HDD256 GB SSD,64 bit Windows 10 Operating System,37.85 cm,55490.0,7,4.2,4,41
208,HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s-eq2143au Thin and Light Laptop,HP ,HP Ryzen,AMD,Ryzen 3,,8 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,40490.0,21,4.1,27,212
209,ASUS Vivobook 15 Ryzen 7 Quad Core AMD R7-3700U - (16 GB/512 GB SSD/Windows 11 Home) M515DA-BQ722WS La...,ASUS ,ASUS Vivobook,AMD,Ryzen 7,,16 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,54990.0,26,0.0,0,0
210,Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14ALC05 Thin and Lig...,Lenovo ,Lenovo IdeaPad,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,61990.0,26,0.0,0,0
211,acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) A515-56 Thin and Light Lap...,acer ,acer Aspire,Intel,Core i5,11th Gen,8 GB,1 TB HDD256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,51990.0,20,3.9,4,34
212,DELL XPS Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) XPS 13 9305 Thin and Light Laptop,DELL ,DELL XPS,Intel,Core i5,11th Gen,16 GB,512 GB SSD,64 bit Windows 10 Operating System,33.78 cm,109990.0,4,0.0,0,0
213,DELL Inspiron Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,DELL ,DELL Inspiron,Intel,Core i3,10th Gen,8 GB,256 GB SSD,64 bit Windows 11 Operating System,38.0 cm,40990.0,25,0.0,0,0
214,HP Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) 14s-dq3033tu Thin and Light Laptop,HP ,HP Pentium,Intel,,,8 GB,256 GB SSD,64 bit Windows 11 Operating System,35.56 cm,36090.0,8,4.2,10,96
215,Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 10 Home) 15ALC05 A|| 15ALC05...,Lenovo ,Lenovo Ideapad,AMD,Ryzen 7,,16 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,67990.0,27,4.3,30,222
216,HP Pavilion Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14-ec0035AU Thin and Light Lap...,HP ,HP Pavilion,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,56250.0,17,4.4,54,384
217,ASUS VivoBook Flip 14 (2022) Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 10 Home) TM420UA-EC501TS 2 i...,ASUS ,ASUS VivoBook,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,61990.0,17,4.4,35,177
218,DELL Insprion 3501 Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) D560423WIN9S Laptop,DELL ,DELL Insprion,Intel,Core i3,11th Gen,8 GB,1 TB HDD,Windows 10 Operating System,39.62 cm,41490.0,19,4.3,0,4
219,Lenovo IdeaPad 3 15IML05 Core i3 10th Gen - (8 GB/Windows 11 Home) IdeaPad 3 15IML05 Thin and Light La...,Lenovo ,Lenovo IdeaPad,Intel,Core i3,10th Gen,8 GB,,64 bit Windows 11 Operating System,39.62 cm,34990.0,39,0.0,0,0
220,HP Pavilion Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 15-eh1101AU Thin and Light Lap...,HP ,HP Pavilion,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,55990.0,20,4.5,17,99
221,HP Envy x360 Ryzen 5 Hexa Core 5600U - (16 GB/512 GB SSD/Windows 11 Home) 13 x360-ay1035au 2 in 1 Lapt...,HP ,HP Envy,AMD,Ryzen 5,,16 GB,512 GB SSD,64 bit Windows 11 Operating System,33.78 cm,86490.0,11,0.0,0,0
222,HP Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0506TU Thin and Light Lapt...,HP ,HP Chromebook,Intel,,,4 GB,,64 bit Chrome Operating System,35.56 cm,29490.0,12,0.0,0,0
223,HP Pavilion Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 14-EC1003AU Thin and Light Lap...,HP ,HP Pavilion,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,56990.0,11,0.0,0,0
224,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS ,ASUS TUF,Intel,Core i5,10th Gen,8 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,59990.0,26,4.5,442,3948
225,DELL Vostro Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10) Vostro 3405 Thin and Light Laptop,DELL ,DELL Vostro,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,47490.0,23,4.1,1,7
226,HP Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15s-DU1516TU Thin and Light Laptop,HP ,HP Core,Intel,Core i3,10th Gen,8 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,41990.0,16,4.3,127,1338
227,HP Pavilion x360 Convertible Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1047TU Thin an...,HP ,HP Pavilion,Intel,Core i7,11th Gen,16 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,88190.0,4,0.0,0,0
228,Lenovo Yoga Slim 7 Intel EVO Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) Yoga Slim 7 14ITL05b ...,Lenovo ,Lenovo Yoga,Intel,Core i7,11th Gen,16 GB,1 TB SSD,64 bit Windows 10 Operating System,35.56 cm,96990.0,6,4.4,2,16
229,HP Pavilion Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX ...,HP ,HP Pavilion,Intel,Core i7,11th Gen,16 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,92990.0,21,4.8,1,5
230,ASUS VivoBook 15 (2021) Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) X515EA-BR391W Thin and Ligh...,ASUS ,ASUS VivoBook,Intel,Core i3,11th Gen,8 GB,1 TB HDD,64 bit Windows 11 Operating System,39.62 cm,34990.0,25,0.0,0,0
231,ASUS Asus Vivobook 15 Pentium Quad Core - (4 GB/1 TB HDD/Windows 11 Home) X515MA-BR101W Laptop,ASUS ,ASUS Asus,Intel,,,4 GB,1 TB HDD,64 bit Windows 11 Operating System,39.62 cm,29990.0,18,4.0,0,3
232,DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) Vostro 3400 Thin and Light Laptop,DELL ,DELL Vostro,Intel,Core i3,11th Gen,8 GB,256 GB SSD,64 bit Windows 10 Operating System,35.56 cm,40490.0,26,4.3,164,1801
233,HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Laptop,HP ,HP Core,Intel,Core i3,11th Gen,8 GB,512 GB SSD,Windows 11 Operating System,39.62 cm,43199.0,13,0.0,0,0
234,DELL Vostro Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10) Vostro 5415 Thin and Light Laptop,DELL ,DELL Vostro,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,58990.0,3,4.6,18,77
235,Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad 5 15ALC05 Thin and ...,Lenovo ,Lenovo IdeaPad,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,51990.0,33,4.1,7,48
236,Lenovo Legion 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,Lenovo ,Lenovo Legion,Intel,Core i7,11th Gen,16 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,94990.0,38,4.1,4,18
237,DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 10) Inspiron 3505 Notebook,DELL ,DELL Inspiron,AMD,Ryzen 5,,8 GB,256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,41990.0,15,4.4,86,687
238,HP Pavilion Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dv1002TU Thin and Light Laptop,HP ,HP Pavilion,Intel,Core i5,11th Gen,16 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,65999.0,16,4.5,0,20
239,Lenovo Legion 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,Lenovo ,Lenovo Legion,Intel,Core i7,11th Gen,16 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,94990.0,38,4.1,4,18
240,DELL Vostro Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10) Vostro 5415 Thin and Light Laptop,DELL ,DELL Vostro,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,58990.0,3,4.6,18,77
241,DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 10) Inspiron 3505 Notebook,DELL ,DELL Inspiron,AMD,Ryzen 5,,8 GB,256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,41990.0,15,4.4,86,687
242,HP Pavilion Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dv1002TU Thin and Light Laptop,HP ,HP Pavilion,Intel,Core i5,11th Gen,16 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,65999.0,16,4.5,0,20
243,MSI Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B11MOU-861IN Thin and Light Laptop,MSI ,MSI Core,Intel,Core i5,11th Gen,8 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,49990.0,25,4.4,3,14
244,HP Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1083AU Thin and Light Laptop,HP ,HP Ryzen,AMD,Ryzen 7,,8 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,55990.0,23,4.3,5,49
245,Lenovo Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) V15 ITL G2 Thin and Light Laptop,Lenovo ,Lenovo Core,Intel,Core i3,11th Gen,4 GB,256 GB SSD,64 bit Windows 10 Operating System,38.1 cm,38990.0,24,4.3,13,112
246,HP Pavilion Aero Ryzen 5 Hexa Core 5600U - (16 GB/512 GB SSD/Windows 10 Home) 13-BE0030AU Thin and Lig...,HP ,HP Pavilion,AMD,Ryzen 5,,16 GB,512 GB SSD,64 bit Windows 10 Operating System,33.78 cm,64489.0,28,4.3,20,115
247,ASUS ROG Strix G15 Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,ASUS ,ASUS ROG,AMD,Ryzen 7,,16 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,106990.0,19,0.0,0,0
248,ASUS ASUS TUF Gaming Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,ASUS ,ASUS ASUS,AMD,Ryzen 7,,16 GB,512 GB SSD,64 bit Windows 10 Operating System,43.94 cm,80990.0,25,4.5,153,1096
249,HP OMEN 15 Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX ...,HP ,HP OMEN,AMD,Ryzen 7,,16 GB,1 TB SSD,64 bit Windows 10 Operating System,39.62 cm,141990.0,23,4.8,2,17
250,ASUS ROG Strix G15 Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,ASUS ,ASUS ROG,AMD,Ryzen 7,,16 GB,1 TB SSD,64 bit Windows 11 Operating System,39.62 cm,114990.0,19,4.7,1,3
251,acer Predator Helios 300 Octa Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graph...,acer ,acer Predator,,NaN,10th Gen,16 GB,1 TB HDD256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,109990.0,26,4.5,189,1357
252,ASUS TUF Dash F15 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeF...,ASUS ,ASUS TUF,Intel,Core i5,11th Gen,16 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,84990.0,19,4.4,31,269
253,acer Aspire 5 Ryzen 5 Hexa Core AMD Ryzen 5-5500U hexa-core - (8 GB/512 GB SSD/Windows 10 Home) A515-4...,acer ,acer Aspire,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,51990.0,20,4.4,6,49
254,HP Spectre x360 13 Series Intel EVO Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 13-aw2003TU T...,HP ,HP Spectre,Intel,Core i5,11th Gen,8 GB,512 GB SSD,64 bit Windows 10 Operating System,33.78 cm,95890.0,16,5.0,1,3
255,ASUS ROG Flow X13 (2021) Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVID...,ASUS ,ASUS ROG,AMD,Ryzen 9,,16 GB,1 TB SSD,64 bit Windows 10 Operating System,34.04 cm,109990.0,37,4.3,6,32
256,HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 10 Home) 15s-GR0011AU Thin and Light Laptop,HP ,HP 15s,AMD,Ryzen 3,,8 GB,1 TB HDD,64 bit Windows 10 Operating System,39.62 cm,38490.0,3,4.1,899,7309
257,acer Aspire 5 Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) A515-45-R9PX Thin and Light ...,acer ,acer Aspire,AMD,Ryzen 7,,8 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,58990.0,26,0.0,0,0
258,HP Chromebook Celeron Quad Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Thin and Light Lapt...,HP ,HP Chromebook,Intel,,,4 GB,,64 bit Chrome Operating System,35.56 cm,29490.0,12,0.0,0,0
259,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,DELL ,DELL Inspiron,Intel,Core i5,11th Gen,8 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,70490.0,25,4.5,2,13
260,ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,ASUS ,ASUS ROG,AMD,Ryzen 7,,16 GB,1 TB SSD,Windows 11 Operating System,39.62 cm,114990.0,21,0.0,0,0
261,DELL Inspiron Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3521 Notebook,DELL ,DELL Inspiron,Intel,,,8 GB,256 GB SSD,64 bit Windows 11 Operating System,39.62 cm,30999.0,28,0.0,0,0
262,ASUS Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X409FA-EB616T Thin and Light Laptop,ASUS ,ASUS Core,Intel,Core i3,10th Gen,8 GB,1 TB HDD,Windows 10 Operating System,35.56 cm,32990.0,28,3.6,1,16
263,DELL Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti) G1...,DELL ,DELL Core,Intel,Core i7,11th Gen,16 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,101990.0,20,0.0,0,0
264,Lenovo Lenovo V15 Celeron Dual Core - (4 GB/256 GB SSD/Windows 10) 82C30053IH Thin and Light Laptop,Lenovo ,Lenovo Lenovo,Intel,,,4 GB,256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,29490.0,29,0.0,0,0
265,DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 5410 2 in 1 Laptop,DELL ,DELL Inspiron,Intel,Core i3,11th Gen,8 GB,256 GB SSD,64 bit Windows 11 Operating System,35.56 cm,49990.0,27,4.3,7,55
266,DELL G7 Core i9 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2070/300 H...,DELL ,DELL G7,NVIDIA,,10th Gen,16 GB,1 TB SSD,64 bit Windows 10 Operating System,39.62 cm,179990.0,20,4.5,2,17
267,Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,Lenovo ,Lenovo IdeaPad,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,69990.0,32,0.0,0,0
268,ASUS VivoBook Ultra 14 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) M413IA-EK586T Thin ...,ASUS ,ASUS VivoBook,AMD,Ryzen 7,,8 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,59990.0,13,4.4,215,1304
269,ASUS Vivobook 11 Celeron Dual Core - (4 GB/128 GB EMMC Storage/Windows 11 Home) E210MA-GJ001W Thin and...,ASUS ,ASUS Vivobook,Intel,,,4 GB,,64 bit Windows 11 Operating System,29.46 cm,26930.0,7,0.0,0,0
270,HP 14s Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14s- ER0503TU Thin and Light Laptop,HP ,HP 14s,Intel,Core i5,10th Gen,8 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,58990.0,24,4.2,4,31
271,ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,ASUS ,ASUS ROG,AMD,Ryzen 9,,32 GB,1 TB SSD,64 bit Windows 10 Operating System,34.04 cm,129990.0,33,4.2,11,43
272,HP Snapdragon 7c Gen 2 - (8 GB/128 GB EMMC Storage/Windows 11 Home) 14-ed0007qu Laptop,HP ,HP Snapdragon,Qualcomm,Snapdragon 7c,,8 GB,,64 bit Windows 11 Operating System,35.56 cm,38990.0,13,0.0,0,0
273,Lenovo Yoga 6 Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 13ALC6 2 in 1 Laptop,Lenovo ,Lenovo Yoga,AMD,Ryzen 7,,16 GB,512 GB SSD,64 bit Windows 11 Operating System,33.78 cm,80990.0,35,4.7,0,6
274,APPLE MacBook Pro M1 - (8 GB/1 TB SSD/Mac OS Big Sur) Z11B0008S,APPLE ,APPLE MacBook,AppleM1,,,8 GB,1 TB SSD,Mac OS Operating System,33.78 cm,149990.0,8,4.7,73,654
275,ASUS Vivobook Pro 14 OLED (2021) Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Grap...,ASUS ,ASUS Vivobook,AMD,Ryzen 7,,16 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,89990.0,30,4.8,4,30
276,HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1089au Thin and Light Laptop,HP ,HP Ryzen,AMD,Ryzen 3,,8 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,43490.0,17,4.5,44,211
277,Lenovo IdeaPad 5 Pro Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) Ideapad 5 Pro14ITL6 U Thin ...,Lenovo ,Lenovo IdeaPad,Intel,Core i5,11th Gen,16 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,67990.0,35,4.5,2,12
278,Avita SATUS Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) NU14A1INC43PN-MB Laptop,Avita ,Avita SATUS,Intel,,,4 GB,128 GB SSD,64 bit Windows 11 Operating System,35.81 cm,21990.0,26,4.0,0,5
279,MSI Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B11MOU-862IN Thin and Light Laptop,MSI ,MSI Core,Intel,Core i3,11th Gen,8 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,39990.0,28,4.3,6,32
280,ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,ASUS ,ASUS ROG,AMD,Ryzen 7,,16 GB,512 GB SSD,Windows 11 Operating System,39.62 cm,111990.0,15,0.0,0,0
281,Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVID...,Lenovo ,Lenovo Legion,AMD,Ryzen 5,,8 GB,1 TB HDD256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,68500.0,26,4.5,27,294
282,ASUS Core i5 10th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) X515JA-EJ562TS Thin and Light...,ASUS ,ASUS Core,Intel,Core i5,10th Gen,8 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,47990.0,23,4.3,155,1649
283,Lenovo ThinkBook 13s Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Li...,Lenovo ,Lenovo ThinkBook,Intel,Core i5,11th Gen,16 GB,512 GB SSD,64 bit Windows 10 Operating System,33.02 cm,64990.0,46,4.3,7,60
284,DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/120...,DELL ,DELL Core,Intel,Core i5,11th Gen,16 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,85990.0,17,0.0,0,0
285,HP Pavilion Ryzen 7 Octa Core 5800U - (16 GB/1 TB SSD/Windows 11 Home) 13-BE0208AU Thin and Light Lapt...,HP ,HP Pavilion,AMD,Ryzen 7,,16 GB,1 TB SSD,64 bit Windows 11 Operating System,33.78 cm,79990.0,21,0.0,0,0
286,HP HP Envy Ryzen 7 Octa Core 4700U - (16 GB/1 TB SSD/Windows 10 Home) 13-ay0508au Thin and Light Lapto...,HP ,HP HP,AMD,Ryzen 7,,16 GB,1 TB SSD,64 bit Windows 11 Operating System,33.78 cm,92990.0,17,0.0,0,0
